id,doi,title,publication_year,topics,display_name,authorships,cited_by_count,keywords,grants,subfield,source,target,source_field,target_field
https://openalex.org/W167553437,https://doi.org/10.1016/b0-08-043076-7/00543-x,"Problem Solving and Reasoning, Psychology of",2001,"b'[{""id"":""https://openalex.org/T12805"",""display_name"":""Cognitive Science and Mapping"",""score"":0.6179,""subfield"":{""id"":""https://openalex.org/subfields/1702"",""display_name"":""Artificial Intelligence""},""field"":{""id"":""https://openalex.org/fields/17"",""display_name"":""Computer Science""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}}]'","Problem Solving and Reasoning, Psychology of","b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[{""id"":""https://openalex.org/I74973139"",""display_name"":""Carnegie Mellon University"",""ror"":""https://ror.org/05x2bcf33"",""country_code"":""US"",""type"":""education"",""lineage"":[""https://openalex.org/I74973139""]}],""countries"":[""US""],""is_corresponding"":true,""raw_author_name"":""H.A. Simon"",""raw_affiliation_strings"":[""Carnegie Mellon University , Pittsburgh, Pennsylvania, USA""],""affiliations"":[{""raw_affiliation_string"":""Carnegie Mellon University , Pittsburgh, Pennsylvania, USA"",""institution_ids"":[""https://openalex.org/I74973139""]}]}]'",2,"b'[{""id"":""https://openalex.org/keywords/heuristics"",""display_name"":""Heuristics"",""score"":0.8434607},{""id"":""https://openalex.org/keywords/representation"",""display_name"":""Representation"",""score"":0.528017},{""id"":""https://openalex.org/keywords/qualitative-reasoning"",""display_name"":""Qualitative reasoning"",""score"":0.45189193}]'",b'[]',"b'[""Artificial Intelligence""]'",Automotive Engineering,Statistics and Probability,Engineering,Mathematics
https://openalex.org/W1754150845,https://doi.org/10.5555/1241731.1241733,The Role Of Software Engineering In Systems For Design And Process Control,2001,"b'[{""id"":""https://openalex.org/T10430"",""display_name"":""Software Engineering Techniques and Practices"",""score"":0.973,""subfield"":{""id"":""https://openalex.org/subfields/1710"",""display_name"":""Information Systems""},""field"":{""id"":""https://openalex.org/fields/17"",""display_name"":""Computer Science""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}},{""id"":""https://openalex.org/T10639"",""display_name"":""Advanced Software Engineering Methodologies"",""score"":0.9409,""subfield"":{""id"":""https://openalex.org/subfields/1702"",""display_name"":""Artificial Intelligence""},""field"":{""id"":""https://openalex.org/fields/17"",""display_name"":""Computer Science""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}}]'",The Role Of Software Engineering In Systems For Design And Process Control,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[{""id"":""https://openalex.org/I74973139"",""display_name"":""Carnegie Mellon University"",""ror"":""https://ror.org/05x2bcf33"",""country_code"":""US"",""type"":""education"",""lineage"":[""https://openalex.org/I74973139""]}],""countries"":[""US""],""is_corresponding"":true,""raw_author_name"":""Herbert A. Simon"",""raw_affiliation_strings"":[""Carnegie Mellon University""],""affiliations"":[{""raw_affiliation_string"":""Carnegie Mellon University"",""institution_ids"":[""https://openalex.org/I74973139""]}]}]'",2,"b'[{""id"":""https://openalex.org/keywords/theme"",""display_name"":""Theme (computing)"",""score"":0.66033775},{""id"":""https://openalex.org/keywords/sister"",""display_name"":""Sister"",""score"":0.61645657}]'",b'[]',"b'[""Information Systems"",""Artificial Intelligence""]'",Developmental and Educational Psychology,Statistics and Probability,Psychology,Mathematics
https://openalex.org/W2171060802,,EDUCACIÓN: EL CONSTRUCTIVISMO RADICAL Y LA PSICOLOGÍA COGNITIVA*,2001,"b'[{""id"":""https://openalex.org/T13929"",""display_name"":""Educational Outcomes and Influences"",""score"":0.9721,""subfield"":{""id"":""https://openalex.org/subfields/3304"",""display_name"":""Education""},""field"":{""id"":""https://openalex.org/fields/33"",""display_name"":""Social Sciences""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}},{""id"":""https://openalex.org/T13106"",""display_name"":""Neuroscience, Education and Cognitive Function"",""score"":0.9595,""subfield"":{""id"":""https://openalex.org/subfields/2805"",""display_name"":""Cognitive Neuroscience""},""field"":{""id"":""https://openalex.org/fields/28"",""display_name"":""Neuroscience""},""domain"":{""id"":""https://openalex.org/domains/1"",""display_name"":""Life Sciences""}},{""id"":""https://openalex.org/T10437"",""display_name"":""Educational theories and practices"",""score"":0.9434,""subfield"":{""id"":""https://openalex.org/subfields/3304"",""display_name"":""Education""},""field"":{""id"":""https://openalex.org/fields/33"",""display_name"":""Social Sciences""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}}]'",EDUCACIÓN: EL CONSTRUCTIVISMO RADICAL Y LA PSICOLOGÍA COGNITIVA*,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5108509252"",""display_name"":""John R. Anderson"",""orcid"":null},""institutions"":[{""id"":""https://openalex.org/I74973139"",""display_name"":""Carnegie Mellon University"",""ror"":""https://ror.org/05x2bcf33"",""country_code"":""US"",""type"":""education"",""lineage"":[""https://openalex.org/I74973139""]}],""countries"":[""US""],""is_corresponding"":false,""raw_author_name"":""John R. Anderson"",""raw_affiliation_strings"":[""Carnegie Mellon University, , Pittsburgh, Pennsylvania, Estados Unidos de Am\\u00e9rica""],""affiliations"":[{""raw_affiliation_string"":""Carnegie Mellon University, , Pittsburgh, Pennsylvania, Estados Unidos de Am\\u00e9rica"",""institution_ids"":[""https://openalex.org/I74973139""]}]},{""author_position"":""middle"",""author"":{""id"":""https://openalex.org/A5050258739"",""display_name"":""Lynne M. Reder"",""orcid"":""https://orcid.org/0000-0002-6858-4466""},""institutions"":[{""id"":""https://openalex.org/I74973139"",""display_name"":""Carnegie Mellon University"",""ror"":""https://ror.org/05x2bcf33"",""country_code"":""US"",""type"":""education"",""lineage"":[""https://openalex.org/I74973139""]}],""countries"":[""US""],""is_corresponding"":false,""raw_author_name"":""Lynne M. Reder"",""raw_affiliation_strings"":[""Carnegie Mellon University, , Pittsburgh, Pennsylvania, Estados Unidos de Am\\u00e9rica""],""affiliations"":[{""raw_affiliation_string"":""Carnegie Mellon University, , Pittsburgh, Pennsylvania, Estados Unidos de Am\\u00e9rica"",""institution_ids"":[""https://openalex.org/I74973139""]}]},{""author_position"":""last"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[{""id"":""https://openalex.org/I74973139"",""display_name"":""Carnegie Mellon University"",""ror"":""https://ror.org/05x2bcf33"",""country_code"":""US"",""type"":""education"",""lineage"":[""https://openalex.org/I74973139""]}],""countries"":[""US""],""is_corresponding"":false,""raw_author_name"":""Herbert A. Simon"",""raw_affiliation_strings"":[""Carnegie Mellon University, , Pittsburgh, Pennsylvania, Estados Unidos de Am\\u00e9rica""],""affiliations"":[{""raw_affiliation_string"":""Carnegie Mellon University, , Pittsburgh, Pennsylvania, Estados Unidos de Am\\u00e9rica"",""institution_ids"":[""https://openalex.org/I74973139""]}]}]'",2,b'[]',b'[]',"b'[""Education"",""Cognitive Neuroscience""]'",Demography,Demography,Social Sciences,Social Sciences
https://openalex.org/W2954765004,https://doi.org/10.4324/9780429301469-3,Mind as Machine: The Cognitive Revolution in Behavioral Science,2019,"b'[{""id"":""https://openalex.org/T12805"",""display_name"":""Cognitive Science and Mapping"",""score"":0.4754,""subfield"":{""id"":""https://openalex.org/subfields/1702"",""display_name"":""Artificial Intelligence""},""field"":{""id"":""https://openalex.org/fields/17"",""display_name"":""Computer Science""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}}]'",Mind as Machine: The Cognitive Revolution in Behavioral Science,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[],""countries"":[],""is_corresponding"":true,""raw_author_name"":""Herbert A. Simon"",""raw_affiliation_strings"":[],""affiliations"":[]}]'",1,b'[]',b'[]',"b'[""Artificial Intelligence""]'",Economics and Econometrics,Statistical and Nonlinear Physics,"Economics, Econometrics and Finance",Physics and Astronomy
https://openalex.org/W2977001348,https://doi.org/10.3917/proj.024.0013,"Sur les processus de conception : Formulation, recherche exploratoire, et traitement des problèmes de conception",2019,"b'[{""id"":""https://openalex.org/T11345"",""display_name"":""Cognitive and developmental aspects of mathematical skills"",""score"":0.9634,""subfield"":{""id"":""https://openalex.org/subfields/2613"",""display_name"":""Statistics and Probability""},""field"":{""id"":""https://openalex.org/fields/26"",""display_name"":""Mathematics""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}},{""id"":""https://openalex.org/T10103"",""display_name"":""Reading and Literacy Development"",""score"":0.9619,""subfield"":{""id"":""https://openalex.org/subfields/3204"",""display_name"":""Developmental and Educational Psychology""},""field"":{""id"":""https://openalex.org/fields/32"",""display_name"":""Psychology""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}},{""id"":""https://openalex.org/T13317"",""display_name"":""Media, Communication, and Education"",""score"":0.948,""subfield"":{""id"":""https://openalex.org/subfields/3315"",""display_name"":""Communication""},""field"":{""id"":""https://openalex.org/fields/33"",""display_name"":""Social Sciences""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}}]'","Sur les processus de conception : Formulation, recherche exploratoire, et traitement des problèmes de conception","b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[{""id"":""https://openalex.org/I74973139"",""display_name"":""Carnegie Mellon University"",""ror"":""https://ror.org/05x2bcf33"",""country_code"":""US"",""type"":""education"",""lineage"":[""https://openalex.org/I74973139""]}],""countries"":[""US""],""is_corresponding"":true,""raw_author_name"":""Herbert A. Simon"",""raw_affiliation_strings"":[""D\\u00e9partement de Psychologie, Universit\\u00e9 de Carnegie-MellonPittsburgh, Pennsylvanie""],""affiliations"":[{""raw_affiliation_string"":""D\\u00e9partement de Psychologie, Universit\\u00e9 de Carnegie-MellonPittsburgh, Pennsylvanie"",""institution_ids"":[""https://openalex.org/I74973139""]}]}]'",1,b'[]',b'[]',"b'[""Communication"",""Developmental and Educational Psychology"",""Statistics and Probability""]'",Computational Theory and Mathematics,Statistical and Nonlinear Physics,Computer Science,Physics and Astronomy
https://openalex.org/W2977001348,https://doi.org/10.3917/proj.024.0013,"Sur les processus de conception : Formulation, recherche exploratoire, et traitement des problèmes de conception",2019,"b'[{""id"":""https://openalex.org/T11345"",""display_name"":""Cognitive and developmental aspects of mathematical skills"",""score"":0.9634,""subfield"":{""id"":""https://openalex.org/subfields/2613"",""display_name"":""Statistics and Probability""},""field"":{""id"":""https://openalex.org/fields/26"",""display_name"":""Mathematics""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}},{""id"":""https://openalex.org/T10103"",""display_name"":""Reading and Literacy Development"",""score"":0.9619,""subfield"":{""id"":""https://openalex.org/subfields/3204"",""display_name"":""Developmental and Educational Psychology""},""field"":{""id"":""https://openalex.org/fields/32"",""display_name"":""Psychology""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}},{""id"":""https://openalex.org/T13317"",""display_name"":""Media, Communication, and Education"",""score"":0.948,""subfield"":{""id"":""https://openalex.org/subfields/3315"",""display_name"":""Communication""},""field"":{""id"":""https://openalex.org/fields/33"",""display_name"":""Social Sciences""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}}]'","Sur les processus de conception : Formulation, recherche exploratoire, et traitement des problèmes de conception","b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[{""id"":""https://openalex.org/I74973139"",""display_name"":""Carnegie Mellon University"",""ror"":""https://ror.org/05x2bcf33"",""country_code"":""US"",""type"":""education"",""lineage"":[""https://openalex.org/I74973139""]}],""countries"":[""US""],""is_corresponding"":true,""raw_author_name"":""Herbert A. Simon"",""raw_affiliation_strings"":[""D\\u00e9partement de Psychologie, Universit\\u00e9 de Carnegie-MellonPittsburgh, Pennsylvanie""],""affiliations"":[{""raw_affiliation_string"":""D\\u00e9partement de Psychologie, Universit\\u00e9 de Carnegie-MellonPittsburgh, Pennsylvanie"",""institution_ids"":[""https://openalex.org/I74973139""]}]}]'",1,b'[]',b'[]',"b'[""Communication"",""Developmental and Educational Psychology"",""Statistics and Probability""]'",Computational Theory and Mathematics,Statistical and Nonlinear Physics,Computer Science,Physics and Astronomy
https://openalex.org/W2977001348,https://doi.org/10.3917/proj.024.0013,"Sur les processus de conception : Formulation, recherche exploratoire, et traitement des problèmes de conception",2019,"b'[{""id"":""https://openalex.org/T11345"",""display_name"":""Cognitive and developmental aspects of mathematical skills"",""score"":0.9634,""subfield"":{""id"":""https://openalex.org/subfields/2613"",""display_name"":""Statistics and Probability""},""field"":{""id"":""https://openalex.org/fields/26"",""display_name"":""Mathematics""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}},{""id"":""https://openalex.org/T10103"",""display_name"":""Reading and Literacy Development"",""score"":0.9619,""subfield"":{""id"":""https://openalex.org/subfields/3204"",""display_name"":""Developmental and Educational Psychology""},""field"":{""id"":""https://openalex.org/fields/32"",""display_name"":""Psychology""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}},{""id"":""https://openalex.org/T13317"",""display_name"":""Media, Communication, and Education"",""score"":0.948,""subfield"":{""id"":""https://openalex.org/subfields/3315"",""display_name"":""Communication""},""field"":{""id"":""https://openalex.org/fields/33"",""display_name"":""Social Sciences""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}}]'","Sur les processus de conception : Formulation, recherche exploratoire, et traitement des problèmes de conception","b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[{""id"":""https://openalex.org/I74973139"",""display_name"":""Carnegie Mellon University"",""ror"":""https://ror.org/05x2bcf33"",""country_code"":""US"",""type"":""education"",""lineage"":[""https://openalex.org/I74973139""]}],""countries"":[""US""],""is_corresponding"":true,""raw_author_name"":""Herbert A. Simon"",""raw_affiliation_strings"":[""D\\u00e9partement de Psychologie, Universit\\u00e9 de Carnegie-MellonPittsburgh, Pennsylvanie""],""affiliations"":[{""raw_affiliation_string"":""D\\u00e9partement de Psychologie, Universit\\u00e9 de Carnegie-MellonPittsburgh, Pennsylvanie"",""institution_ids"":[""https://openalex.org/I74973139""]}]}]'",1,b'[]',b'[]',"b'[""Communication"",""Developmental and Educational Psychology"",""Statistics and Probability""]'",Computational Theory and Mathematics,Statistical and Nonlinear Physics,Computer Science,Physics and Astronomy
https://openalex.org/W134863293,https://doi.org/10.1007/978-94-011-0369-5_4,The Theory of Scientific Discovery,1995,"b'[{""id"":""https://openalex.org/T10778"",""display_name"":""Philosophy and History of Science"",""score"":0.1232,""subfield"":{""id"":""https://openalex.org/subfields/1207"",""display_name"":""History and Philosophy of Science""},""field"":{""id"":""https://openalex.org/fields/12"",""display_name"":""Arts and Humanities""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}}]'",The Theory of Scientific Discovery,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[{""id"":""https://openalex.org/I74973139"",""display_name"":""Carnegie Mellon University"",""ror"":""https://ror.org/05x2bcf33"",""country_code"":""US"",""type"":""education"",""lineage"":[""https://openalex.org/I74973139""]}],""countries"":[""US""],""is_corresponding"":true,""raw_author_name"":""Herbert A. Simon"",""raw_affiliation_strings"":[""Department of Psychology, Carnegie Mellon University, Pittsburgh, Pennsylvania, 15213, USA""],""affiliations"":[{""raw_affiliation_string"":""Department of Psychology, Carnegie Mellon University, Pittsburgh, Pennsylvania, 15213, USA"",""institution_ids"":[""https://openalex.org/I74973139""]}]}]'",3,b'[]',b'[]',"b'[""History and Philosophy of Science""]'",Artificial Intelligence,Artificial Intelligence,Computer Science,Computer Science
https://openalex.org/W2037923661,https://doi.org/10.1109/85.222851,Anecdotes-a very early expert system,1993,"b'[{""id"":""https://openalex.org/T11801"",""display_name"":""Reservoir Engineering and Simulation Methods"",""score"":0.9188,""subfield"":{""id"":""https://openalex.org/subfields/2212"",""display_name"":""Ocean Engineering""},""field"":{""id"":""https://openalex.org/fields/22"",""display_name"":""Engineering""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}}]'",Anecdotes-a very early expert system,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[{""id"":""https://openalex.org/I74973139"",""display_name"":""Carnegie Mellon University"",""ror"":""https://ror.org/05x2bcf33"",""country_code"":""US"",""type"":""education"",""lineage"":[""https://openalex.org/I74973139""]}],""countries"":[""US""],""is_corresponding"":true,""raw_author_name"":""H.A. Simon"",""raw_affiliation_strings"":[""Dept. of Psychol., Carnegie Mellon Univ., Pittsburgh, PA, USA""],""affiliations"":[{""raw_affiliation_string"":""Dept. of Psychol., Carnegie Mellon Univ., Pittsburgh, PA, USA"",""institution_ids"":[""https://openalex.org/I74973139""]}]}]'",3,"b'[{""id"":""https://openalex.org/keywords/corporation"",""display_name"":""Corporation"",""score"":0.49626046}]'",b'[]',"b'[""Ocean Engineering""]'",Artificial Intelligence,Artificial Intelligence,Computer Science,Computer Science
https://openalex.org/W2131459027,https://doi.org/10.1109/21.464446,Models of test selection,1995,"b'[{""id"":""https://openalex.org/T10906"",""display_name"":""AI-based Problem Solving and Planning"",""score"":0.9995,""subfield"":{""id"":""https://openalex.org/subfields/1702"",""display_name"":""Artificial Intelligence""},""field"":{""id"":""https://openalex.org/fields/17"",""display_name"":""Computer Science""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}},{""id"":""https://openalex.org/T10743"",""display_name"":""Software Testing and Debugging Techniques"",""score"":0.9986,""subfield"":{""id"":""https://openalex.org/subfields/1712"",""display_name"":""Software""},""field"":{""id"":""https://openalex.org/fields/17"",""display_name"":""Computer Science""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}},{""id"":""https://openalex.org/T12423"",""display_name"":""Software Reliability and Analysis Research"",""score"":0.9957,""subfield"":{""id"":""https://openalex.org/subfields/1712"",""display_name"":""Software""},""field"":{""id"":""https://openalex.org/fields/17"",""display_name"":""Computer Science""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}}]'",Models of test selection,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5063708671"",""display_name"":""I.S. Bhandari"",""orcid"":""https://orcid.org/0000-0002-0791-8901""},""institutions"":[{""id"":""https://openalex.org/I4210114115"",""display_name"":""IBM Research - Thomas J. Watson Research Center"",""ror"":""https://ror.org/0265w5591"",""country_code"":""US"",""type"":""facility"",""lineage"":[""https://openalex.org/I1341412227"",""https://openalex.org/I4210114115""]}],""countries"":[""US""],""is_corresponding"":false,""raw_author_name"":""I. Bhandari"",""raw_affiliation_strings"":[""IBM Thomas J. Watson Research Center, Yorktown Heights, NY, USA""],""affiliations"":[{""raw_affiliation_string"":""IBM Thomas J. Watson Research Center, Yorktown Heights, NY, USA"",""institution_ids"":[""https://openalex.org/I4210114115""]}]},{""author_position"":""middle"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[{""id"":""https://openalex.org/I74973139"",""display_name"":""Carnegie Mellon University"",""ror"":""https://ror.org/05x2bcf33"",""country_code"":""US"",""type"":""education"",""lineage"":[""https://openalex.org/I74973139""]}],""countries"":[""US""],""is_corresponding"":false,""raw_author_name"":""H.A. Simon"",""raw_affiliation_strings"":[""Department of Psychology Computer Science, Carnegie Mellon University, Pittsburgh, PA, USA""],""affiliations"":[{""raw_affiliation_string"":""Department of Psychology Computer Science, Carnegie Mellon University, Pittsburgh, PA, USA"",""institution_ids"":[""https://openalex.org/I74973139""]}]},{""author_position"":""last"",""author"":{""id"":""https://openalex.org/A5024012980"",""display_name"":""Daniel P. Siewiorek"",""orcid"":""https://orcid.org/0000-0001-6644-3929""},""institutions"":[{""id"":""https://openalex.org/I74973139"",""display_name"":""Carnegie Mellon University"",""ror"":""https://ror.org/05x2bcf33"",""country_code"":""US"",""type"":""education"",""lineage"":[""https://openalex.org/I74973139""]}],""countries"":[""US""],""is_corresponding"":false,""raw_author_name"":""D.P. Siewiorek"",""raw_affiliation_strings"":[""Department of Electrical & Computer Engineering & Computer Science, Carnegie Mellon University, Pittsburgh, PA, USA""],""affiliations"":[{""raw_affiliation_string"":""Department of Electrical & Computer Engineering & Computer Science, Carnegie Mellon University, Pittsburgh, PA, USA"",""institution_ids"":[""https://openalex.org/I74973139""]}]}]'",3,"b'[{""id"":""https://openalex.org/keywords/sequence"",""display_name"":""Sequence (biology)"",""score"":0.6921624},{""id"":""https://openalex.org/keywords/model-based-testing"",""display_name"":""Model-Based Testing"",""score"":0.41199777}]'",b'[]',"b'[""Software"",""Artificial Intelligence""]'",Public Administration,Public Administration,Social Sciences,Social Sciences
https://openalex.org/W4250377890,https://doi.org/10.7551/mitpress/4360.003.0009,Pattern in Music,1993,"b'[{""id"":""https://openalex.org/T11349"",""display_name"":""Music Technology and Sound Studies"",""score"":0.6181,""subfield"":{""id"":""https://openalex.org/subfields/1707"",""display_name"":""Computer Vision and Pattern Recognition""},""field"":{""id"":""https://openalex.org/fields/17"",""display_name"":""Computer Science""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}}]'",Pattern in Music,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[],""countries"":[],""is_corresponding"":false,""raw_author_name"":""Herbert A. Simon"",""raw_affiliation_strings"":[],""affiliations"":[]},{""author_position"":""last"",""author"":{""id"":""https://openalex.org/A5070055331"",""display_name"":""Richard K. Sumner"",""orcid"":null},""institutions"":[],""countries"":[],""is_corresponding"":false,""raw_author_name"":""Richard K. Sumner"",""raw_affiliation_strings"":[],""affiliations"":[]}]'",3,b'[]',b'[]',"b'[""Computer Vision and Pattern Recognition""]'",Economics and Econometrics,General Decision Sciences,"Economics, Econometrics and Finance",Decision Sciences
https://openalex.org/W18586530,https://doi.org/10.1016/b978-0-12-389450-2.50017-7,On the Nature of Understanding,1977,"b'[{""id"":""https://openalex.org/T12128"",""display_name"":""AI in Service Interactions"",""score"":0.9802,""subfield"":{""id"":""https://openalex.org/subfields/1702"",""display_name"":""Artificial Intelligence""},""field"":{""id"":""https://openalex.org/fields/17"",""display_name"":""Computer Science""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}}]'",On the Nature of Understanding,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[],""countries"":[],""is_corresponding"":true,""raw_author_name"":""Herbert A. Simon"",""raw_affiliation_strings"":[],""affiliations"":[]}]'",2,b'[]',b'[]',"b'[""Artificial Intelligence""]'",Economics and Econometrics,Economics and Econometrics,"Economics, Econometrics and Finance","Economics, Econometrics and Finance"
https://openalex.org/W2096908533,,Simulations of Classification Learning using EPAM VI,2002,"b'[{""id"":""https://openalex.org/T10656"",""display_name"":""Child and Animal Learning Development"",""score"":0.9725,""subfield"":{""id"":""https://openalex.org/subfields/3204"",""display_name"":""Developmental and Educational Psychology""},""field"":{""id"":""https://openalex.org/fields/32"",""display_name"":""Psychology""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}},{""id"":""https://openalex.org/T10906"",""display_name"":""AI-based Problem Solving and Planning"",""score"":0.91,""subfield"":{""id"":""https://openalex.org/subfields/1702"",""display_name"":""Artificial Intelligence""},""field"":{""id"":""https://openalex.org/fields/17"",""display_name"":""Computer Science""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}}]'",Simulations of Classification Learning using EPAM VI,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5032123028"",""display_name"":""Howard B. Richman"",""orcid"":null},""institutions"":[],""countries"":[],""is_corresponding"":false,""raw_author_name"":""Howard B. Richman"",""raw_affiliation_strings"":[],""affiliations"":[]},{""author_position"":""last"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[],""countries"":[],""is_corresponding"":false,""raw_author_name"":""Herbert A. Simon"",""raw_affiliation_strings"":[],""affiliations"":[]}]'",2,b'[]',b'[]',"b'[""Developmental and Educational Psychology"",""Artificial Intelligence""]'",Communication,Communication,Social Sciences,Social Sciences
https://openalex.org/W2234730041,https://doi.org/10.1007/978-94-010-9521-1_11,Theory of Automata: Discussion,1977,"b'[{""id"":""https://openalex.org/T12592"",""display_name"":""Opinion Dynamics and Social Influence"",""score"":0.8629,""subfield"":{""id"":""https://openalex.org/subfields/3109"",""display_name"":""Statistical and Nonlinear Physics""},""field"":{""id"":""https://openalex.org/fields/31"",""display_name"":""Physics and Astronomy""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}},{""id"":""https://openalex.org/T12002"",""display_name"":""Computability, Logic, AI Algorithms"",""score"":0.8092,""subfield"":{""id"":""https://openalex.org/subfields/1703"",""display_name"":""Computational Theory and Mathematics""},""field"":{""id"":""https://openalex.org/fields/17"",""display_name"":""Computer Science""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}}]'",Theory of Automata: Discussion,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[{""id"":""https://openalex.org/I74973139"",""display_name"":""Carnegie Mellon University"",""ror"":""https://ror.org/05x2bcf33"",""country_code"":""US"",""type"":""education"",""lineage"":[""https://openalex.org/I74973139""]}],""countries"":[""US""],""is_corresponding"":true,""raw_author_name"":""Herbert A. Simon"",""raw_affiliation_strings"":[""Carnegie-Mellon University, Pittsburgh, USA""],""affiliations"":[{""raw_affiliation_string"":""Carnegie-Mellon University, Pittsburgh, USA"",""institution_ids"":[""https://openalex.org/I74973139""]}]}]'",2,b'[]',b'[]',"b'[""Computational Theory and Mathematics"",""Statistical and Nonlinear Physics""]'",Accounting,Political Science and International Relations,"Business, Management and Accounting",Social Sciences
