id,doi,title,publication_year,primary_topic,topics,display_name,authorships,cited_by_count,keywords,grants
https://openalex.org/W1990100773,https://doi.org/10.1111/j.1551-6708.1987.tb00863.x,Why a Diagram is (Sometimes) Worth Ten Thousand Words,1987,Advanced Text Analysis Techniques,"b'[{""id"":""https://openalex.org/T13083"",""display_name"":""Advanced Text Analysis Techniques"",""score"":0.9738,""subfield"":{""id"":""https://openalex.org/subfields/1702"",""display_name"":""Artificial Intelligence""},""field"":{""id"":""https://openalex.org/fields/17"",""display_name"":""Computer Science""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}},{""id"":""https://openalex.org/T10799"",""display_name"":""Data Visualization and Analytics"",""score"":0.9678,""subfield"":{""id"":""https://openalex.org/subfields/1707"",""display_name"":""Computer Vision and Pattern Recognition""},""field"":{""id"":""https://openalex.org/fields/17"",""display_name"":""Computer Science""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}},{""id"":""https://openalex.org/T11596"",""display_name"":""Constraint Satisfaction and Optimization"",""score"":0.925,""subfield"":{""id"":""https://openalex.org/subfields/1705"",""display_name"":""Computer Networks and Communications""},""field"":{""id"":""https://openalex.org/fields/17"",""display_name"":""Computer Science""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}}]'",Why a Diagram is (Sometimes) Worth Ten Thousand Words,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5103337162"",""display_name"":""Jill H. Larkin"",""orcid"":null},""institutions"":[{""id"":""https://openalex.org/I74973139"",""display_name"":""Carnegie Mellon University"",""ror"":""https://ror.org/05x2bcf33"",""country_code"":""US"",""type"":""education"",""lineage"":[""https://openalex.org/I74973139""]}],""countries"":[""US""],""is_corresponding"":false,""raw_author_name"":""Jill H. Larkin"",""raw_affiliation_strings"":[""Carnegie Mellon University""],""affiliations"":[{""raw_affiliation_string"":""Carnegie Mellon University"",""institution_ids"":[""https://openalex.org/I74973139""]}]},{""author_position"":""last"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[{""id"":""https://openalex.org/I74973139"",""display_name"":""Carnegie Mellon University"",""ror"":""https://ror.org/05x2bcf33"",""country_code"":""US"",""type"":""education"",""lineage"":[""https://openalex.org/I74973139""]}],""countries"":[""US""],""is_corresponding"":false,""raw_author_name"":""Herbert A. Simon"",""raw_affiliation_strings"":[""Carnegie Mellon University""],""affiliations"":[{""raw_affiliation_string"":""Carnegie Mellon University"",""institution_ids"":[""https://openalex.org/I74973139""]}]}]'",3478,"b'[{""id"":""https://openalex.org/keywords/diagrammatic-reasoning"",""display_name"":""Diagrammatic reasoning"",""score"":0.9787226},{""id"":""https://openalex.org/keywords/representation"",""display_name"":""Representation"",""score"":0.6478348}]'",b'[]'
https://openalex.org/W1977153588,https://doi.org/10.2307/257591,The New Science of Management Decision,1978,Complex Systems and Decision Making,"b'[{""id"":""https://openalex.org/T11810"",""display_name"":""Complex Systems and Decision Making"",""score"":0.3035,""subfield"":{""id"":""https://openalex.org/subfields/1803"",""display_name"":""Management Science and Operations Research""},""field"":{""id"":""https://openalex.org/fields/18"",""display_name"":""Decision Sciences""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}}]'",The New Science of Management Decision,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5052690852"",""display_name"":""James C. Hershauer"",""orcid"":null},""institutions"":[],""countries"":[],""is_corresponding"":false,""raw_author_name"":""James C. Hershauer"",""raw_affiliation_strings"":[],""affiliations"":[]},{""author_position"":""last"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[{""id"":""https://openalex.org/I196817621"",""display_name"":""Carnegie Institution for Science"",""ror"":""https://ror.org/04jr01610"",""country_code"":""US"",""type"":""nonprofit"",""lineage"":[""https://openalex.org/I196817621""]}],""countries"":[""US""],""is_corresponding"":false,""raw_author_name"":""Herbert A. Simon"",""raw_affiliation_strings"":[""Graduate School of Industrial Administration, Carnegie Institute of Technology, Pittsburgh, PA, US""],""affiliations"":[{""raw_affiliation_string"":""Graduate School of Industrial Administration, Carnegie Institute of Technology, Pittsburgh, PA, US"",""institution_ids"":[""https://openalex.org/I196817621""]}]}]'",3327,"b'[{""id"":""https://openalex.org/keywords/industrial-management"",""display_name"":""Industrial management"",""score"":0.4556194}]'",b'[]'
https://openalex.org/W2329029318,https://doi.org/10.2307/1926487,Models of Man--Social and Rational,1958,Economic Development and Digital Transformation,"b'[{""id"":""https://openalex.org/T13498"",""display_name"":""Economic Development and Digital Transformation"",""score"":0.0535,""subfield"":{""id"":""https://openalex.org/subfields/2000"",""display_name"":""General Economics, Econometrics and Finance""},""field"":{""id"":""https://openalex.org/fields/20"",""display_name"":""Economics, Econometrics and Finance""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}}]'",Models of Man--Social and Rational,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5001761955"",""display_name"":""Robert M. Solow"",""orcid"":null},""institutions"":[],""countries"":[],""is_corresponding"":false,""raw_author_name"":""Robert M. Solow"",""raw_affiliation_strings"":[],""affiliations"":[]},{""author_position"":""last"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[],""countries"":[],""is_corresponding"":false,""raw_author_name"":""Herbert A. Simon"",""raw_affiliation_strings"":[],""affiliations"":[]}]'",3231,b'[]',b'[]'
https://openalex.org/W4361835045,https://doi.org/10.2307/1422516,Protocol Analysis: Verbal Reports as Data,1985,Formal Methods in Verification,"b'[{""id"":""https://openalex.org/T10142"",""display_name"":""Formal Methods in Verification"",""score"":0.5212,""subfield"":{""id"":""https://openalex.org/subfields/1703"",""display_name"":""Computational Theory and Mathematics""},""field"":{""id"":""https://openalex.org/fields/17"",""display_name"":""Computer Science""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}}]'",Protocol Analysis: Verbal Reports as Data,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5082322034"",""display_name"":""Joseph H. Danks"",""orcid"":null},""institutions"":[],""countries"":[],""is_corresponding"":false,""raw_author_name"":""Joseph H. Danks"",""raw_affiliation_strings"":[],""affiliations"":[]},{""author_position"":""middle"",""author"":{""id"":""https://openalex.org/A5059105449"",""display_name"":""K. Anders Ericsson"",""orcid"":null},""institutions"":[],""countries"":[],""is_corresponding"":false,""raw_author_name"":""K. Anders Ericsson"",""raw_affiliation_strings"":[],""affiliations"":[]},{""author_position"":""last"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[],""countries"":[],""is_corresponding"":false,""raw_author_name"":""Herbert A. Simon"",""raw_affiliation_strings"":[],""affiliations"":[]}]'",3217,"b'[{""id"":""https://openalex.org/keywords/protocol-analysis"",""display_name"":""Protocol analysis"",""score"":0.44183552}]'",b'[]'
https://openalex.org/W4243216998,https://doi.org/10.7551/mitpress/5657.001.0001,Protocol Analysis,1993,Advanced Authentication Protocols Security,"b'[{""id"":""https://openalex.org/T11504"",""display_name"":""Advanced Authentication Protocols Security"",""score"":0.9812,""subfield"":{""id"":""https://openalex.org/subfields/1705"",""display_name"":""Computer Networks and Communications""},""field"":{""id"":""https://openalex.org/fields/17"",""display_name"":""Computer Science""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}}]'",Protocol Analysis,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5033303691"",""display_name"":""K. Anders Ericsson"",""orcid"":""https://orcid.org/0000-0002-3763-8089""},""institutions"":[],""countries"":[],""is_corresponding"":false,""raw_author_name"":""K. Anders Ericsson"",""raw_affiliation_strings"":[],""affiliations"":[]},{""author_position"":""last"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[],""countries"":[],""is_corresponding"":false,""raw_author_name"":""Herbert A. Simon"",""raw_affiliation_strings"":[],""affiliations"":[]}]'",3161,b'[]',b'[]'
https://openalex.org/W4245815223,https://doi.org/10.1097/00000446-195002000-00071,Administrative Behavior,1950,,b'[]',Administrative Behavior,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[],""countries"":[],""is_corresponding"":true,""raw_author_name"":""Herbert A. Simon"",""raw_affiliation_strings"":[],""affiliations"":[]}]'",3099,b'[]',b'[]'
https://openalex.org/W1595575180,,Rational Decision-Making in Business Organizations,1979,Business Strategy and Innovation,"b'[{""id"":""https://openalex.org/T13402"",""display_name"":""Business Strategy and Innovation"",""score"":0.0485,""subfield"":{""id"":""https://openalex.org/subfields/1408"",""display_name"":""Strategy and Management""},""field"":{""id"":""https://openalex.org/fields/14"",""display_name"":""Business, Management and Accounting""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}}]'",Rational Decision-Making in Business Organizations,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[],""countries"":[],""is_corresponding"":true,""raw_author_name"":""Herbert A. Simon"",""raw_affiliation_strings"":[],""affiliations"":[]}]'",2760,"b'[{""id"":""https://openalex.org/keywords/rational-planning-model"",""display_name"":""Rational planning model"",""score"":0.427351}]'",b'[]'
https://openalex.org/W1963547174,https://doi.org/10.1016/0004-3702(73)90011-8,The structure of ill structured problems,1973,AI in Service Interactions,"b'[{""id"":""https://openalex.org/T12128"",""display_name"":""AI in Service Interactions"",""score"":0.9969,""subfield"":{""id"":""https://openalex.org/subfields/1702"",""display_name"":""Artificial Intelligence""},""field"":{""id"":""https://openalex.org/fields/17"",""display_name"":""Computer Science""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}},{""id"":""https://openalex.org/T13083"",""display_name"":""Advanced Text Analysis Techniques"",""score"":0.9705,""subfield"":{""id"":""https://openalex.org/subfields/1702"",""display_name"":""Artificial Intelligence""},""field"":{""id"":""https://openalex.org/fields/17"",""display_name"":""Computer Science""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}},{""id"":""https://openalex.org/T10906"",""display_name"":""AI-based Problem Solving and Planning"",""score"":0.9473,""subfield"":{""id"":""https://openalex.org/subfields/1702"",""display_name"":""Artificial Intelligence""},""field"":{""id"":""https://openalex.org/fields/17"",""display_name"":""Computer Science""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}}]'",The structure of ill structured problems,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[{""id"":""https://openalex.org/I74973139"",""display_name"":""Carnegie Mellon University"",""ror"":""https://ror.org/05x2bcf33"",""country_code"":""US"",""type"":""education"",""lineage"":[""https://openalex.org/I74973139""]}],""countries"":[""US""],""is_corresponding"":true,""raw_author_name"":""Herbert A. Simon"",""raw_affiliation_strings"":[""Carnegie-Mellon University, Pittsburgh, Pa., USA#TAB#""],""affiliations"":[{""raw_affiliation_string"":""Carnegie-Mellon University, Pittsburgh, Pa., USA#TAB#"",""institution_ids"":[""https://openalex.org/I74973139""]}]}]'",2481,"b'[{""id"":""https://openalex.org/keywords/problem-solver"",""display_name"":""Problem solver"",""score"":0.8592446},{""id"":""https://openalex.org/keywords/solver"",""display_name"":""Solver"",""score"":0.54558504}]'",b'[]'
https://openalex.org/W2036671379,https://doi.org/10.1093/biomet/42.3-4.425,ON A CLASS OF SKEW DISTRIBUTION FUNCTIONS,1955,Stochastic processes and statistical mechanics,"b'[{""id"":""https://openalex.org/T11152"",""display_name"":""Stochastic processes and statistical mechanics"",""score"":0.9733,""subfield"":{""id"":""https://openalex.org/subfields/2610"",""display_name"":""Mathematical Physics""},""field"":{""id"":""https://openalex.org/fields/26"",""display_name"":""Mathematics""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}},{""id"":""https://openalex.org/T11830"",""display_name"":""Point processes and geometric inequalities"",""score"":0.922,""subfield"":{""id"":""https://openalex.org/subfields/2604"",""display_name"":""Applied Mathematics""},""field"":{""id"":""https://openalex.org/fields/26"",""display_name"":""Mathematics""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}},{""id"":""https://openalex.org/T13234"",""display_name"":""advanced mathematical theories"",""score"":0.9159,""subfield"":{""id"":""https://openalex.org/subfields/2610"",""display_name"":""Mathematical Physics""},""field"":{""id"":""https://openalex.org/fields/26"",""display_name"":""Mathematics""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}}]'",ON A CLASS OF SKEW DISTRIBUTION FUNCTIONS,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[{""id"":""https://openalex.org/I196817621"",""display_name"":""Carnegie Institution for Science"",""ror"":""https://ror.org/04jr01610"",""country_code"":""US"",""type"":""nonprofit"",""lineage"":[""https://openalex.org/I196817621""]}],""countries"":[""US""],""is_corresponding"":true,""raw_author_name"":""HERBERT A. SIMON"",""raw_affiliation_strings"":[""Carnegie Inst. of Technology""],""affiliations"":[{""raw_affiliation_string"":""Carnegie Inst. of Technology"",""institution_ids"":[""https://openalex.org/I196817621""]}]}]'",2480,b'[]',b'[]'
https://openalex.org/W1968079292,https://doi.org/10.1145/360018.360022,Computer science as empirical inquiry,1976,Ethics and Social Impacts of AI,"b'[{""id"":""https://openalex.org/T10883"",""display_name"":""Ethics and Social Impacts of AI"",""score"":0.9952,""subfield"":{""id"":""https://openalex.org/subfields/3311"",""display_name"":""Safety Research""},""field"":{""id"":""https://openalex.org/fields/33"",""display_name"":""Social Sciences""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}},{""id"":""https://openalex.org/T12002"",""display_name"":""Computability, Logic, AI Algorithms"",""score"":0.9737,""subfield"":{""id"":""https://openalex.org/subfields/1703"",""display_name"":""Computational Theory and Mathematics""},""field"":{""id"":""https://openalex.org/fields/17"",""display_name"":""Computer Science""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}},{""id"":""https://openalex.org/T14347"",""display_name"":""Big Data and Digital Economy"",""score"":0.956,""subfield"":{""id"":""https://openalex.org/subfields/1710"",""display_name"":""Information Systems""},""field"":{""id"":""https://openalex.org/fields/17"",""display_name"":""Computer Science""},""domain"":{""id"":""https://openalex.org/domains/3"",""display_name"":""Physical Sciences""}}]'",Computer science as empirical inquiry,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5111461011"",""display_name"":""Allen Newell"",""orcid"":null},""institutions"":[{""id"":""https://openalex.org/I74973139"",""display_name"":""Carnegie Mellon University"",""ror"":""https://ror.org/05x2bcf33"",""country_code"":""US"",""type"":""education"",""lineage"":[""https://openalex.org/I74973139""]}],""countries"":[""US""],""is_corresponding"":false,""raw_author_name"":""Allen Newell"",""raw_affiliation_strings"":[""Carnegie-Mellon University, Pittsburgh, PA.""],""affiliations"":[{""raw_affiliation_string"":""Carnegie-Mellon University, Pittsburgh, PA."",""institution_ids"":[""https://openalex.org/I74973139""]}]},{""author_position"":""last"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[{""id"":""https://openalex.org/I74973139"",""display_name"":""Carnegie Mellon University"",""ror"":""https://ror.org/05x2bcf33"",""country_code"":""US"",""type"":""education"",""lineage"":[""https://openalex.org/I74973139""]}],""countries"":[""US""],""is_corresponding"":false,""raw_author_name"":""Herbert A. Simon"",""raw_affiliation_strings"":[""Carnegie-Mellon University, Pittsburgh, PA.""],""affiliations"":[{""raw_affiliation_string"":""Carnegie-Mellon University, Pittsburgh, PA."",""institution_ids"":[""https://openalex.org/I74973139""]}]}]'",2220,b'[]',b'[]'
https://openalex.org/W4301424608,https://doi.org/10.1037/13978-000,The new science of management decision.,1960,Innovation and Knowledge Management,"b'[{""id"":""https://openalex.org/T10003"",""display_name"":""Innovation and Knowledge Management"",""score"":0.2656,""subfield"":{""id"":""https://openalex.org/subfields/1408"",""display_name"":""Strategy and Management""},""field"":{""id"":""https://openalex.org/fields/14"",""display_name"":""Business, Management and Accounting""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}},{""id"":""https://openalex.org/T13204"",""display_name"":""Competitive and Knowledge Intelligence"",""score"":0.2351,""subfield"":{""id"":""https://openalex.org/subfields/1408"",""display_name"":""Strategy and Management""},""field"":{""id"":""https://openalex.org/fields/14"",""display_name"":""Business, Management and Accounting""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}},{""id"":""https://openalex.org/T13402"",""display_name"":""Business Strategy and Innovation"",""score"":0.2344,""subfield"":{""id"":""https://openalex.org/subfields/1408"",""display_name"":""Strategy and Management""},""field"":{""id"":""https://openalex.org/fields/14"",""display_name"":""Business, Management and Accounting""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}}]'",The new science of management decision.,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[],""countries"":[],""is_corresponding"":true,""raw_author_name"":""Herbert A. Simon"",""raw_affiliation_strings"":[],""affiliations"":[]}]'",2213,b'[]',b'[]'
https://openalex.org/W2048225703,https://doi.org/10.1126/science.208.4450.1335,Expert and Novice Performance in Solving Physics Problems,1980,Educational Games and Gamification,"b'[{""id"":""https://openalex.org/T10731"",""display_name"":""Educational Games and Gamification"",""score"":0.9884,""subfield"":{""id"":""https://openalex.org/subfields/3204"",""display_name"":""Developmental and Educational Psychology""},""field"":{""id"":""https://openalex.org/fields/32"",""display_name"":""Psychology""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}},{""id"":""https://openalex.org/T11674"",""display_name"":""Sports Analytics and Performance"",""score"":0.9866,""subfield"":{""id"":""https://openalex.org/subfields/2002"",""display_name"":""Economics and Econometrics""},""field"":{""id"":""https://openalex.org/fields/20"",""display_name"":""Economics, Econometrics and Finance""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}},{""id"":""https://openalex.org/T10813"",""display_name"":""Sport Psychology and Performance"",""score"":0.9849,""subfield"":{""id"":""https://openalex.org/subfields/3204"",""display_name"":""Developmental and Educational Psychology""},""field"":{""id"":""https://openalex.org/fields/32"",""display_name"":""Psychology""},""domain"":{""id"":""https://openalex.org/domains/2"",""display_name"":""Social Sciences""}}]'",Expert and Novice Performance in Solving Physics Problems,"b'[{""author_position"":""first"",""author"":{""id"":""https://openalex.org/A5076054848"",""display_name"":""James Larkin"",""orcid"":""https://orcid.org/0000-0001-5569-9523""},""institutions"":[{""id"":""https://openalex.org/I74973139"",""display_name"":""Carnegie Mellon University"",""ror"":""https://ror.org/05x2bcf33"",""country_code"":""US"",""type"":""education"",""lineage"":[""https://openalex.org/I74973139""]}],""countries"":[""US""],""is_corresponding"":false,""raw_author_name"":""Jill Larkin"",""raw_affiliation_strings"":[""Members of the Psychology Department, Carnegie-Mellon University""],""affiliations"":[{""raw_affiliation_string"":""Members of the Psychology Department, Carnegie-Mellon University"",""institution_ids"":[""https://openalex.org/I74973139""]}]},{""author_position"":""middle"",""author"":{""id"":""https://openalex.org/A5111511141"",""display_name"":""John McDermott"",""orcid"":null},""institutions"":[{""id"":""https://openalex.org/I74973139"",""display_name"":""Carnegie Mellon University"",""ror"":""https://ror.org/05x2bcf33"",""country_code"":""US"",""type"":""education"",""lineage"":[""https://openalex.org/I74973139""]},{""id"":""https://openalex.org/I4210156583"",""display_name"":""Laboratoire d\'Informatique de Paris-Nord"",""ror"":""https://ror.org/05g1zjw44"",""country_code"":""FR"",""type"":""facility"",""lineage"":[""https://openalex.org/I1294671590"",""https://openalex.org/I4210091279"",""https://openalex.org/I4210156583"",""https://openalex.org/I4210159245""]}],""countries"":[""FR"",""US""],""is_corresponding"":false,""raw_author_name"":""John McDermott"",""raw_affiliation_strings"":[""Member of the Computer Science Department, Carnegie-Mellon University""],""affiliations"":[{""raw_affiliation_string"":""Member of the Computer Science Department, Carnegie-Mellon University"",""institution_ids"":[""https://openalex.org/I74973139"",""https://openalex.org/I4210156583""]}]},{""author_position"":""middle"",""author"":{""id"":""https://openalex.org/A5091155674"",""display_name"":""Dorothea P. Simon"",""orcid"":null},""institutions"":[{""id"":""https://openalex.org/I74973139"",""display_name"":""Carnegie Mellon University"",""ror"":""https://ror.org/05x2bcf33"",""country_code"":""US"",""type"":""education"",""lineage"":[""https://openalex.org/I74973139""]}],""countries"":[""US""],""is_corresponding"":false,""raw_author_name"":""Dorothea P. Simon"",""raw_affiliation_strings"":[""Members of the Psychology Department, Carnegie-Mellon University""],""affiliations"":[{""raw_affiliation_string"":""Members of the Psychology Department, Carnegie-Mellon University"",""institution_ids"":[""https://openalex.org/I74973139""]}]},{""author_position"":""last"",""author"":{""id"":""https://openalex.org/A5108357701"",""display_name"":""Herbert A. Simon"",""orcid"":null},""institutions"":[{""id"":""https://openalex.org/I74973139"",""display_name"":""Carnegie Mellon University"",""ror"":""https://ror.org/05x2bcf33"",""country_code"":""US"",""type"":""education"",""lineage"":[""https://openalex.org/I74973139""]},{""id"":""https://openalex.org/I4210156583"",""display_name"":""Laboratoire d\'Informatique de Paris-Nord"",""ror"":""https://ror.org/05g1zjw44"",""country_code"":""FR"",""type"":""facility"",""lineage"":[""https://openalex.org/I1294671590"",""https://openalex.org/I4210091279"",""https://openalex.org/I4210156583"",""https://openalex.org/I4210159245""]}],""countries"":[""FR"",""US""],""is_corresponding"":false,""raw_author_name"":""Herbert A. Simon"",""raw_affiliation_strings"":[""Member of the Psychology Department and Computer Science Department, Carnegie-Mellon University""],""affiliations"":[{""raw_affiliation_string"":""Member of the Psychology Department and Computer Science Department, Carnegie-Mellon University"",""institution_ids"":[""https://openalex.org/I74973139"",""https://openalex.org/I4210156583""]}]}]'",2075,"b'[{""id"":""https://openalex.org/keywords/intuition"",""display_name"":""Intuition"",""score"":0.81039536},{""id"":""https://openalex.org/keywords/fraction"",""display_name"":""Fraction (chemistry)"",""score"":0.48130503}]'",b'[]'
